Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Day,Month,Year
16796,2021-07-06,8:00 AM,Ladakh,-,-,19709,204,20129,6,7,2021
16797,2021-07-06,8:00 AM,Lakshadweep,-,-,9609,49,9936,6,7,2021
16798,2021-07-06,8:00 AM,Madhya Pradesh,-,-,780534,9015,790015,6,7,2021
16799,2021-07-06,8:00 AM,Maharashtra,-,-,5861720,123136,6104917,6,7,2021
16800,2021-07-06,8:00 AM,Manipur,-,-,65540,1204,72718,6,7,2021
16801,2021-07-06,8:00 AM,Meghalaya,-,-,46676,871,51901,6,7,2021
16802,2021-07-06,8:00 AM,Mizoram,-,-,18026,98,21854,6,7,2021
16803,2021-07-06,8:00 AM,Nagaland,-,-,23868,499,25559,6,7,2021
16804,2021-07-06,8:00 AM,Odisha,-,-,894104,4248,924699,6,7,2021
16805,2021-07-06,8:00 AM,Puducherry,-,-,114454,1762,118087,6,7,2021
16806,2021-07-06,8:00 AM,Punjab,-,-,578310,16122,596550,6,7,2021
16807,2021-07-06,8:00 AM,Rajasthan,-,-,942756,8941,952789,6,7,2021
16808,2021-07-06,8:00 AM,Sikkim,-,-,19048,309,21226,6,7,2021
16809,2021-07-06,8:00 AM,Tamil Nadu,-,-,2432017,33059,2500002,6,7,2021
16810,2021-07-06,8:00 AM,Telangana,-,-,612096,3698,627498,6,7,2021
16811,2021-07-06,8:00 AM,Tripura,-,-,63492,697,68151,6,7,2021
16812,2021-07-06,8:00 AM,Uttarakhand,-,-,331903,7335,340793,6,7,2021
16813,2021-07-06,8:00 AM,Uttar Pradesh,-,-,1681912,22646,1706739,6,7,2021
16814,2021-07-06,8:00 AM,West Bengal,-,-,1470512,17817,1506279,6,7,2021
16815,2021-07-07,8:00 AM,Andaman and Nicobar Islands,-,-,7343,128,7487,7,7,2021
16816,2021-07-07,8:00 AM,Andhra Pradesh,-,-,1861937,12898,1908065,7,7,2021
16817,2021-07-07,8:00 AM,Arunachal Pradesh,-,-,34525,181,37879,7,7,2021
16818,2021-07-07,8:00 AM,Assam,-,-,493306,4717,522267,7,7,2021
16819,2021-07-07,8:00 AM,Bihar,-,-,711913,9612,722746,7,7,2021
16820,2021-07-07,8:00 AM,Chandigarh,-,-,60837,809,61752,7,7,2021
16821,2021-07-07,8:00 AM,Chhattisgarh,-,-,977893,13462,996359,7,7,2021
16822,2021-07-07,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10532,4,10575,7,7,2021
16823,2021-07-07,8:00 AM,Delhi,-,-,1408853,25001,1434687,7,7,2021
16824,2021-07-07,8:00 AM,Goa,-,-,162787,3079,167823,7,7,2021
16825,2021-07-07,8:00 AM,Gujarat,-,-,811699,10072,823964,7,7,2021
16826,2021-07-07,8:00 AM,Haryana,-,-,758442,9506,769030,7,7,2021
16827,2021-07-07,8:00 AM,Himachal Pradesh,-,-,198134,3485,202945,7,7,2021
16828,2021-07-07,8:00 AM,Jammu and Kashmir,-,-,309554,4345,317481,7,7,2021
16829,2021-07-07,8:00 AM,Jharkhand,-,-,340365,5118,346038,7,7,2021
16830,2021-07-07,8:00 AM,Karnataka,-,-,2784030,35526,2859595,7,7,2021
16831,2021-07-07,8:00 AM,Kerala,-,-,2877557,13960,2996094,7,7,2021
16832,2021-07-07,8:00 AM,Ladakh,-,-,19733,204,20137,7,7,2021
16833,2021-07-07,8:00 AM,Lakshadweep,-,-,9643,49,9947,7,7,2021
16834,2021-07-07,8:00 AM,Madhya Pradesh,-,-,780578,9017,790042,7,7,2021
16835,2021-07-07,8:00 AM,Maharashtra,-,-,5872268,123531,6113335,7,7,2021
16836,2021-07-07,8:00 AM,Manipur,-,-,66132,1218,73581,7,7,2021
16837,2021-07-07,8:00 AM,Meghalaya,-,-,47173,880,52358,7,7,2021
16838,2021-07-07,8:00 AM,Mizoram,-,-,18383,98,22155,7,7,2021
16839,2021-07-07,8:00 AM,Nagaland,-,-,23982,503,25619,7,7,2021
16840,2021-07-07,8:00 AM,Odisha,-,-,897362,4299,927186,7,7,2021
16841,2021-07-07,8:00 AM,Puducherry,-,-,114673,1763,118227,7,7,2021
16842,2021-07-07,8:00 AM,Punjab,-,-,578590,16131,596736,7,7,2021
16843,2021-07-07,8:00 AM,Rajasthan,-,-,942882,8942,952836,7,7,2021
16844,2021-07-07,8:00 AM,Sikkim,-,-,19200,309,21403,7,7,2021
16845,2021-07-07,8:00 AM,Tamil Nadu,-,-,2435872,33132,2503481,7,7,2021
16846,2021-07-07,8:00 AM,Telangana,-,-,613124,3703,628282,7,7,2021
16847,2021-07-07,8:00 AM,Tripura,-,-,63964,701,68612,7,7,2021
16848,2021-07-07,8:00 AM,Uttarakhand,-,-,332006,7338,340882,7,7,2021
16849,2021-07-07,8:00 AM,Uttar Pradesh,-,-,1682130,22656,1706818,7,7,2021
16850,2021-07-07,8:00 AM,West Bengal,-,-,1472132,17834,1507241,7,7,2021
16851,2021-07-08,8:00 AM,Andaman and Nicobar Islands,-,-,7349,128,7491,8,7,2021
16852,2021-07-08,8:00 AM,Andhra Pradesh,-,-,1865956,12919,1911231,8,7,2021
16853,2021-07-08,8:00 AM,Arunachal Pradesh,-,-,34736,184,38283,8,7,2021
16854,2021-07-08,8:00 AM,Assam,-,-,496442,4743,524556,8,7,2021
16855,2021-07-08,8:00 AM,Bihar,-,-,712055,9612,722850,8,7,2021
16856,2021-07-08,8:00 AM,Chandigarh,-,-,60872,809,61780,8,7,2021
16857,2021-07-08,8:00 AM,Chhattisgarh,-,-,978208,13464,996689,8,7,2021
16858,2021-07-08,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10534,4,10576,8,7,2021
16859,2021-07-08,8:00 AM,Delhi,-,-,1408917,25005,1434780,8,7,2021
16860,2021-07-08,8:00 AM,Goa,-,-,162983,3082,168015,8,7,2021
16861,2021-07-08,8:00 AM,Gujarat,-,-,811988,10072,824029,8,7,2021
16862,2021-07-08,8:00 AM,Haryana,-,-,758512,9515,769093,8,7,2021
16863,2021-07-08,8:00 AM,Himachal Pradesh,-,-,198293,3486,203117,8,7,2021
16864,2021-07-08,8:00 AM,Jammu and Kashmir,-,-,309973,4349,317761,8,7,2021
16865,2021-07-08,8:00 AM,Jharkhand,-,-,340463,5118,346113,8,7,2021
16866,2021-07-08,8:00 AM,Karnataka,-,-,2787111,35601,2862338,8,7,2021
16867,2021-07-08,8:00 AM,Kerala,-,-,2889186,14108,3011694,8,7,2021
16868,2021-07-08,8:00 AM,Ladakh,-,-,19756,204,20143,8,7,2021
16869,2021-07-08,8:00 AM,Lakshadweep,-,-,9670,49,9965,8,7,2021
16870,2021-07-08,8:00 AM,Madhya Pradesh,-,-,780610,9019,790070,8,7,2021
16871,2021-07-08,8:00 AM,Maharashtra,-,-,5881167,123857,6122893,8,7,2021
16872,2021-07-08,8:00 AM,Manipur,-,-,66578,1229,74341,8,7,2021
16873,2021-07-08,8:00 AM,Meghalaya,-,-,47597,886,52712,8,7,2021
16874,2021-07-08,8:00 AM,Mizoram,-,-,18643,100,22703,8,7,2021
16875,2021-07-08,8:00 AM,Nagaland,-,-,24088,505,25663,8,7,2021
16876,2021-07-08,8:00 AM,Odisha,-,-,900282,4358,929788,8,7,2021
16877,2021-07-08,8:00 AM,Puducherry,-,-,114898,1765,118416,8,7,2021
16878,2021-07-08,8:00 AM,Punjab,-,-,578865,16141,596970,8,7,2021
16879,2021-07-08,8:00 AM,Rajasthan,-,-,943010,8942,952887,8,7,2021
16880,2021-07-08,8:00 AM,Sikkim,-,-,19287,311,21573,8,7,2021
16881,2021-07-08,8:00 AM,Tamil Nadu,-,-,2439576,33196,2506848,8,7,2021
16882,2021-07-08,8:00 AM,Telangana,-,-,613872,3710,629054,8,7,2021
16883,2021-07-08,8:00 AM,Tripura,-,-,64194,703,69019,8,7,2021
16884,2021-07-08,8:00 AM,Uttarakhand,-,-,332115,7338,340959,8,7,2021
16885,2021-07-08,8:00 AM,Uttar Pradesh,-,-,1682321,22666,1706934,8,7,2021
16886,2021-07-08,8:00 AM,West Bengal,-,-,1473718,17850,1508223,8,7,2021
16887,2021-07-09,8:00 AM,Andaman and Nicobar Islands,-,-,7351,128,7492,9,7,2021
16888,2021-07-09,8:00 AM,Andhra Pradesh,-,-,1869417,12946,1914213,9,7,2021
16889,2021-07-09,8:00 AM,Arunachal Pradesh,-,-,35037,185,38682,9,7,2021
16890,2021-07-09,8:00 AM,Assam,-,-,499388,4764,527200,9,7,2021
16891,2021-07-09,8:00 AM,Bihar,-,-,712210,9614,722965,9,7,2021
16892,2021-07-09,8:00 AM,Chandigarh,-,-,60885,809,61794,9,7,2021
16893,2021-07-09,8:00 AM,Chhattisgarh,-,-,978654,13467,997035,9,7,2021
16894,2021-07-09,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10542,4,10579,9,7,2021
16895,2021-07-09,8:00 AM,Delhi,-,-,1409018,25008,1434873,9,7,2021
16896,2021-07-09,8:00 AM,Goa,-,-,163159,3086,168210,9,7,2021
16897,2021-07-09,8:00 AM,Gujarat,-,-,812522,10072,824091,9,7,2021
16898,2021-07-09,8:00 AM,Haryana,-,-,758589,9525,769148,9,7,2021
16899,2021-07-09,8:00 AM,Himachal Pradesh,-,-,198452,3486,203245,9,7,2021
16900,2021-07-09,8:00 AM,Jammu and Kashmir,-,-,310326,4353,318023,9,7,2021
16901,2021-07-09,8:00 AM,Jharkhand,-,-,340573,5119,346168,9,7,2021
16902,2021-07-09,8:00 AM,Karnataka,-,-,2790453,35663,2864868,9,7,2021
16903,2021-07-09,8:00 AM,Kerala,-,-,2900600,14250,3025466,9,7,2021
16904,2021-07-09,8:00 AM,Ladakh,-,-,19815,205,20155,9,7,2021
16905,2021-07-09,8:00 AM,Lakshadweep,-,-,9695,49,9980,9,7,2021
16906,2021-07-09,8:00 AM,Madhya Pradesh,-,-,780657,9023,790096,9,7,2021
16907,2021-07-09,8:00 AM,Maharashtra,-,-,5889982,124296,6131976,9,7,2021
16908,2021-07-09,8:00 AM,Manipur,-,-,67212,1241,75180,9,7,2021
16909,2021-07-09,8:00 AM,Meghalaya,-,-,47963,890,53244,9,7,2021
16910,2021-07-09,8:00 AM,Mizoram,-,-,19007,101,23014,9,7,2021
16911,2021-07-09,8:00 AM,Nagaland,-,-,24218,505,25727,9,7,2021
16912,2021-07-09,8:00 AM,Odisha,-,-,903178,4415,932330,9,7,2021
16913,2021-07-09,8:00 AM,Puducherry,-,-,115042,1767,118571,9,7,2021
16914,2021-07-09,8:00 AM,Punjab,-,-,579111,16157,597195,9,7,2021
16915,2021-07-09,8:00 AM,Rajasthan,-,-,943190,8942,952956,9,7,2021
16916,2021-07-09,8:00 AM,Sikkim,-,-,19339,312,21795,9,7,2021
16917,2021-07-09,8:00 AM,Tamil Nadu,-,-,2443141,33253,2510059,9,7,2021
16918,2021-07-09,8:00 AM,Telangana,-,-,614865,3714,629785,9,7,2021
16919,2021-07-09,8:00 AM,Tripura,-,-,64666,709,69550,9,7,2021
16920,2021-07-09,8:00 AM,Uttarakhand,-,-,332240,7338,341023,9,7,2021
16921,2021-07-09,8:00 AM,Uttar Pradesh,-,-,1682579,22676,1707044,9,7,2021
16922,2021-07-09,8:00 AM,West Bengal,-,-,1475208,17867,1509218,9,7,2021
16923,2021-07-10,8:00 AM,Andaman and Nicobar Islands,-,-,7352,128,7492,10,7,2021
16924,2021-07-10,8:00 AM,Andhra Pradesh,-,-,1873993,12960,1917253,10,7,2021
16925,2021-07-10,8:00 AM,Arunachal Pradesh,-,-,35342,186,39085,10,7,2021
16926,2021-07-10,8:00 AM,Assam,-,-,501869,4788,529693,10,7,2021
16927,2021-07-10,8:00 AM,Bihar,-,-,712427,9614,723060,10,7,2021
16928,2021-07-10,8:00 AM,Chandigarh,-,-,60901,809,61811,10,7,2021
16929,2021-07-10,8:00 AM,Chhattisgarh,-,-,978961,13472,997426,10,7,2021
16930,2021-07-10,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10553,4,10580,10,7,2021
16931,2021-07-10,8:00 AM,Delhi,-,-,1409145,25011,1434954,10,7,2021
16932,2021-07-10,8:00 AM,Goa,-,-,163347,3088,168430,10,7,2021
16933,2021-07-10,8:00 AM,Gujarat,-,-,812718,10073,824147,10,7,2021
16934,2021-07-10,8:00 AM,Haryana,-,-,758678,9534,769205,10,7,2021
16935,2021-07-10,8:00 AM,Himachal Pradesh,-,-,198579,3487,203425,10,7,2021
16936,2021-07-10,8:00 AM,Jammu and Kashmir,-,-,310630,4354,318284,10,7,2021
16937,2021-07-10,8:00 AM,Jharkhand,-,-,340655,5119,346223,10,7,2021
16938,2021-07-10,8:00 AM,Karnataka,-,-,2793498,35731,2867158,10,7,2021
16939,2021-07-10,8:00 AM,Kerala,-,-,2911054,14380,3039029,10,7,2021
16940,2021-07-10,8:00 AM,Ladakh,-,-,19830,206,20167,10,7,2021
16941,2021-07-10,8:00 AM,Lakshadweep,-,-,9729,49,10002,10,7,2021
16942,2021-07-10,8:00 AM,Madhya Pradesh,-,-,780695,9024,790125,10,7,2021
16943,2021-07-10,8:00 AM,Maharashtra,-,-,5900440,125034,6140968,10,7,2021
16944,2021-07-10,8:00 AM,Manipur,-,-,68171,1251,76032,10,7,2021
16945,2021-07-10,8:00 AM,Meghalaya,-,-,48380,899,53670,10,7,2021
16946,2021-07-10,8:00 AM,Mizoram,-,-,19124,103,23551,10,7,2021
16947,2021-07-10,8:00 AM,Nagaland,-,-,24305,507,25787,10,7,2021
16948,2021-07-10,8:00 AM,Odisha,-,-,906519,4476,935136,10,7,2021
16949,2021-07-10,8:00 AM,Puducherry,-,-,115234,1768,118697,10,7,2021
16950,2021-07-10,8:00 AM,Punjab,-,-,579370,16168,597347,10,7,2021
16951,2021-07-10,8:00 AM,Rajasthan,-,-,943260,8943,953018,10,7,2021
16952,2021-07-10,8:00 AM,Sikkim,-,-,19476,312,21965,10,7,2021
16953,2021-07-10,8:00 AM,Tamil Nadu,-,-,2446552,33322,2513098,10,7,2021
16954,2021-07-10,8:00 AM,Telangana,-,-,615852,3720,630514,10,7,2021
16955,2021-07-10,8:00 AM,Tripura,-,-,65095,712,69961,10,7,2021
16956,2021-07-10,8:00 AM,Uttarakhand,-,-,332431,7338,341088,10,7,2021
16957,2021-07-10,8:00 AM,Uttar Pradesh,-,-,1682741,22689,1707127,10,7,2021
16958,2021-07-10,8:00 AM,West Bengal,-,-,1476632,17886,1510208,10,7,2021
16959,2021-07-11,8:00 AM,Andaman and Nicobar Islands,-,-,7352,129,7492,11,7,2021
16960,2021-07-11,8:00 AM,Andhra Pradesh,-,-,1877930,12986,1920178,11,7,2021
16961,2021-07-11,8:00 AM,Arunachal Pradesh,-,-,35634,188,39563,11,7,2021
16962,2021-07-11,8:00 AM,Assam,-,-,504723,4812,532084,11,7,2021
16963,2021-07-11,8:00 AM,Bihar,-,-,712663,9618,723147,11,7,2021
16964,2021-07-11,8:00 AM,Chandigarh,-,-,60914,809,61823,11,7,2021
16965,2021-07-11,8:00 AM,Chhattisgarh,-,-,979448,13475,997785,11,7,2021
16966,2021-07-11,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10555,4,10584,11,7,2021
16967,2021-07-11,8:00 AM,Delhi,-,-,1409226,25012,1435030,11,7,2021
16968,2021-07-11,8:00 AM,Goa,-,-,163530,3095,168585,11,7,2021
16969,2021-07-11,8:00 AM,Gujarat,-,-,812976,10073,824200,11,7,2021
16970,2021-07-11,8:00 AM,Haryana,-,-,758728,9542,769243,11,7,2021
16971,2021-07-11,8:00 AM,Himachal Pradesh,-,-,198738,3490,203563,11,7,2021
16972,2021-07-11,8:00 AM,Jammu and Kashmir,-,-,310985,4356,318469,11,7,2021
16973,2021-07-11,8:00 AM,Jharkhand,-,-,340737,5119,346279,11,7,2021
16974,2021-07-11,8:00 AM,Karnataka,-,-,2796377,35779,2869320,11,7,2021
16975,2021-07-11,8:00 AM,Kerala,-,-,2922921,14489,3053116,11,7,2021
16976,2021-07-11,8:00 AM,Ladakh,-,-,19865,206,20186,11,7,2021
16977,2021-07-11,8:00 AM,Lakshadweep,-,-,9751,49,10011,11,7,2021
16978,2021-07-11,8:00 AM,Madhya Pradesh,-,-,780735,9025,790152,11,7,2021
16979,2021-07-11,8:00 AM,Maharashtra,-,-,5906466,125528,6149264,11,7,2021
16980,2021-07-11,8:00 AM,Manipur,-,-,68654,1258,76820,11,7,2021
16981,2021-07-11,8:00 AM,Meghalaya,-,-,48886,906,54155,11,7,2021
16982,2021-07-11,8:00 AM,Mizoram,-,-,19387,105,23993,11,7,2021
16983,2021-07-11,8:00 AM,Nagaland,-,-,24418,507,25898,11,7,2021
16984,2021-07-11,8:00 AM,Odisha,-,-,909639,4534,937470,11,7,2021
16985,2021-07-11,8:00 AM,Puducherry,-,-,115489,1769,118831,11,7,2021
16986,2021-07-11,8:00 AM,Punjab,-,-,579618,16177,597469,11,7,2021
16987,2021-07-11,8:00 AM,Rajasthan,-,-,943379,8945,953074,11,7,2021
16988,2021-07-11,8:00 AM,Sikkim,-,-,19606,313,22163,11,7,2021
16989,2021-07-11,8:00 AM,Tamil Nadu,-,-,2449873,33371,2516011,11,7,2021
16990,2021-07-11,8:00 AM,Telangana,-,-,616769,3725,631218,11,7,2021
16991,2021-07-11,8:00 AM,Tripura,-,-,65536,712,70479,11,7,2021
16992,2021-07-11,8:00 AM,Uttarakhand,-,-,332634,7338,341137,11,7,2021
16993,2021-07-11,8:00 AM,Uttar Pradesh,-,-,1682924,22693,1707225,11,7,2021
16994,2021-07-11,8:00 AM,West Bengal,-,-,1477998,17903,1511205,11,7,2021
16995,2021-07-12,8:00 AM,Andaman and Nicobar Islands,-,-,7352,129,7492,12,7,2021
16996,2021-07-12,8:00 AM,Andhra Pradesh,-,-,1881161,13002,1922843,12,7,2021
16997,2021-07-12,8:00 AM,Arunachal Pradesh,-,-,35910,189,39817,12,7,2021
16998,2021-07-12,8:00 AM,Assam,-,-,507516,4828,533663,12,7,2021
16999,2021-07-12,8:00 AM,Bihar,-,-,712820,9618,723283,12,7,2021
17000,2021-07-12,8:00 AM,Chandigarh,-,-,60926,809,61831,12,7,2021
17001,2021-07-12,8:00 AM,Chhattisgarh,-,-,979711,13478,997973,12,7,2021
17002,2021-07-12,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10557,4,10586,12,7,2021
17003,2021-07-12,8:00 AM,Delhi,-,-,1409325,25015,1435083,12,7,2021
17004,2021-07-12,8:00 AM,Goa,-,-,163771,3097,168716,12,7,2021
17005,2021-07-12,8:00 AM,Gujarat,-,-,813238,10073,824242,12,7,2021
17006,2021-07-12,8:00 AM,Haryana,-,-,758790,9550,769279,12,7,2021
17007,2021-07-12,8:00 AM,Himachal Pradesh,-,-,198888,3491,203626,12,7,2021
17008,2021-07-12,8:00 AM,Jammu and Kashmir,-,-,311334,4357,318693,12,7,2021
17009,2021-07-12,8:00 AM,Jharkhand,-,-,340798,5119,346328,12,7,2021
17010,2021-07-12,8:00 AM,Karnataka,-,-,2798703,35835,2871298,12,7,2021
17011,2021-07-12,8:00 AM,Kerala,-,-,2935423,14586,3065336,12,7,2021
17012,2021-07-12,8:00 AM,Ladakh,-,-,19879,206,20195,12,7,2021
17013,2021-07-12,8:00 AM,Lakshadweep,-,-,9803,49,10013,12,7,2021
17014,2021-07-12,8:00 AM,Madhya Pradesh,-,-,780735,9025,790175,12,7,2021
17015,2021-07-12,8:00 AM,Maharashtra,-,-,5912479,125878,6157799,12,7,2021
17016,2021-07-12,8:00 AM,Manipur,-,-,69224,1272,77731,12,7,2021
17017,2021-07-12,8:00 AM,Meghalaya,-,-,49307,908,54580,12,7,2021
17018,2021-07-12,8:00 AM,Mizoram,-,-,19618,110,24183,12,7,2021
17019,2021-07-12,8:00 AM,Nagaland,-,-,24498,507,25976,12,7,2021
17020,2021-07-12,8:00 AM,Odisha,-,-,912463,4599,939752,12,7,2021
17021,2021-07-12,8:00 AM,Puducherry,-,-,115702,1769,118976,12,7,2021
17022,2021-07-12,8:00 AM,Punjab,-,-,579829,16186,597598,12,7,2021
17023,2021-07-12,8:00 AM,Rajasthan,-,-,943479,8945,953126,12,7,2021
17024,2021-07-12,8:00 AM,Sikkim,-,-,19725,315,22307,12,7,2021
17025,2021-07-12,8:00 AM,Tamil Nadu,-,-,2453061,33418,2518786,12,7,2021
17026,2021-07-12,8:00 AM,Telangana,-,-,617638,3729,631683,12,7,2021
17027,2021-07-12,8:00 AM,Tripura,-,-,65934,715,70749,12,7,2021
17028,2021-07-12,8:00 AM,Uttarakhand,-,-,332746,7339,341179,12,7,2021
17029,2021-07-12,8:00 AM,Uttar Pradesh,-,-,1683058,22698,1707350,12,7,2021
17030,2021-07-12,8:00 AM,West Bengal,-,-,1479312,17916,1512129,12,7,2021
17031,2021-07-13,8:00 AM,Andaman and Nicobar Islands,-,-,7355,129,7493,13,7,2021
17032,2021-07-13,8:00 AM,Andhra Pradesh,-,-,1884202,13024,1924421,13,7,2021
17033,2021-07-13,8:00 AM,Arunachal Pradesh,-,-,36274,191,40383,13,7,2021
17034,2021-07-13,8:00 AM,Assam,-,-,510432,4865,536238,13,7,2021
17035,2021-07-13,8:00 AM,Bihar,-,-,712947,9619,723355,13,7,2021
17036,2021-07-13,8:00 AM,Chandigarh,-,-,60939,809,61841,13,7,2021
17037,2021-07-13,8:00 AM,Chhattisgarh,-,-,980275,13478,998270,13,7,2021
17038,2021-07-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10563,4,10588,13,7,2021
17039,2021-07-13,8:00 AM,Delhi,-,-,1409417,25018,1435128,13,7,2021
17040,2021-07-13,8:00 AM,Goa,-,-,163957,3097,168824,13,7,2021
17041,2021-07-13,8:00 AM,Gujarat,-,-,813399,10074,824274,13,7,2021
17042,2021-07-13,8:00 AM,Haryana,-,-,758849,9556,769307,13,7,2021
17043,2021-07-13,8:00 AM,Himachal Pradesh,-,-,199020,3492,203719,13,7,2021
17044,2021-07-13,8:00 AM,Jammu and Kashmir,-,-,311782,4357,318848,13,7,2021
17045,2021-07-13,8:00 AM,Jharkhand,-,-,340862,5119,346371,13,7,2021
17046,2021-07-13,8:00 AM,Karnataka,-,-,2801907,35896,2872684,13,7,2021
17047,2021-07-13,8:00 AM,Kerala,-,-,2946870,14686,3073134,13,7,2021
17048,2021-07-13,8:00 AM,Ladakh,-,-,19894,206,20204,13,7,2021
17049,2021-07-13,8:00 AM,Lakshadweep,-,-,9851,49,10020,13,7,2021
17050,2021-07-13,8:00 AM,Madhya Pradesh***,-,-,780735,10506,791656,13,7,2021
17051,2021-07-13,8:00 AM,Maharashtra,-,-,5927756,126024,6165402,13,7,2021
17052,2021-07-13,8:00 AM,Manipur,-,-,69814,1287,78621,13,7,2021
17053,2021-07-13,8:00 AM,Meghalaya,-,-,49830,913,54853,13,7,2021
17054,2021-07-13,8:00 AM,Mizoram,-,-,19803,112,24702,13,7,2021
17055,2021-07-13,8:00 AM,Nagaland,-,-,24582,511,26052,13,7,2021
17056,2021-07-13,8:00 AM,Odisha,-,-,915400,4662,941745,13,7,2021
17057,2021-07-13,8:00 AM,Puducherry,-,-,115873,1771,119057,13,7,2021
17058,2021-07-13,8:00 AM,Punjab,-,-,580027,16193,597714,13,7,2021
17059,2021-07-13,8:00 AM,Rajasthan,-,-,943553,8945,953159,13,7,2021
17060,2021-07-13,8:00 AM,Sikkim,-,-,19855,317,22397,13,7,2021
17061,2021-07-13,8:00 AM,Tamil Nadu,-,-,2456165,33454,2521438,13,7,2021
17062,2021-07-13,8:00 AM,Telangana,-,-,618496,3735,632379,13,7,2021
17063,2021-07-13,8:00 AM,Tripura,-,-,66353,717,71315,13,7,2021
17064,2021-07-13,8:00 AM,Uttarakhand,-,-,332957,7341,341230,13,7,2021
17065,2021-07-13,8:00 AM,Uttar Pradesh,-,-,1683170,22700,1707446,13,7,2021
17066,2021-07-13,8:00 AM,West Bengal,-,-,1480556,17927,1513014,13,7,2021
17067,2021-07-14,8:00 AM,Andaman and Nicobar Islands,-,-,7358,129,7496,14,7,2021
17068,2021-07-14,8:00 AM,Andhra Pradesh,-,-,1887236,13042,1926988,14,7,2021
17069,2021-07-14,8:00 AM,Arunachal Pradesh,-,-,36617,193,40814,14,7,2021
17070,2021-07-14,8:00 AM,Assam,-,-,511888,4888,538407,14,7,2021
17071,2021-07-14,8:00 AM,Bihar,-,-,713055,9619,723457,14,7,2021
17072,2021-07-14,8:00 AM,Chandigarh,-,-,60958,809,61844,14,7,2021
17073,2021-07-14,8:00 AM,Chhattisgarh,-,-,980933,13482,998565,14,7,2021
17074,2021-07-14,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10564,4,10589,14,7,2021
17075,2021-07-14,8:00 AM,Delhi,-,-,1409501,25020,1435204,14,7,2021
17076,2021-07-14,8:00 AM,Goa,-,-,164155,3101,168988,14,7,2021
17077,2021-07-14,8:00 AM,Gujarat,-,-,813512,10074,824305,14,7,2021
17078,2021-07-14,8:00 AM,Haryana,-,-,758908,9563,769343,14,7,2021
17079,2021-07-14,8:00 AM,Himachal Pradesh,-,-,199170,3496,203869,14,7,2021
17080,2021-07-14,8:00 AM,Jammu and Kashmir,-,-,312198,4358,318991,14,7,2021
17081,2021-07-14,8:00 AM,Jharkhand,-,-,340944,5120,346411,14,7,2021
17082,2021-07-14,8:00 AM,Karnataka,-,-,2804396,35944,2874597,14,7,2021
17083,2021-07-14,8:00 AM,Kerala,-,-,2957201,14810,3087673,14,7,2021
17084,2021-07-14,8:00 AM,Ladakh,-,-,19908,206,20227,14,7,2021
17085,2021-07-14,8:00 AM,Lakshadweep,-,-,9873,49,10031,14,7,2021
17086,2021-07-14,8:00 AM,Madhya Pradesh,-,-,780796,10508,791583,14,7,2021
17087,2021-07-14,8:00 AM,Maharashtra,-,-,5938734,126220,6172645,14,7,2021
17088,2021-07-14,8:00 AM,Manipur,-,-,70402,1309,79417,14,7,2021
17089,2021-07-14,8:00 AM,Meghalaya,-,-,50336,918,55218,14,7,2021
17090,2021-07-14,8:00 AM,Mizoram,-,-,19994,113,25170,14,7,2021
17091,2021-07-14,8:00 AM,Nagaland,-,-,24664,514,26140,14,7,2021
17092,2021-07-14,8:00 AM,Odisha,-,-,918041,4730,943675,14,7,2021
17093,2021-07-14,8:00 AM,Puducherry,-,-,116026,1771,119181,14,7,2021
17094,2021-07-14,8:00 AM,Punjab,-,-,580195,16199,597821,14,7,2021
17095,2021-07-14,8:00 AM,Rajasthan,-,-,943629,8945,953187,14,7,2021
17096,2021-07-14,8:00 AM,Sikkim,-,-,20025,317,22623,14,7,2021
17097,2021-07-14,8:00 AM,Tamil Nadu,-,-,2459223,33502,2523943,14,7,2021
17098,2021-07-14,8:00 AM,Telangana,-,-,619344,3738,633146,14,7,2021
17099,2021-07-14,8:00 AM,Tripura,-,-,66771,718,71873,14,7,2021
17100,2021-07-14,8:00 AM,Uttarakhand,-,-,333104,7351,341274,14,7,2021
17101,2021-07-14,8:00 AM,Uttar Pradesh,-,-,1683319,22704,1707502,14,7,2021
17102,2021-07-14,8:00 AM,West Bengal,-,-,1481742,17944,1513877,14,7,2021
17103,2021-07-15,8:00 AM,Andaman and Nicobar Islands,-,-,7359,129,7499,15,7,2021
17104,2021-07-15,8:00 AM,Andhra Pradesh,-,-,1890565,13057,1929579,15,7,2021
17105,2021-07-15,8:00 AM,Arunachal Pradesh,-,-,36903,195,41279,15,7,2021
17106,2021-07-15,8:00 AM,Assam,-,-,514543,4910,540453,15,7,2021
17107,2021-07-15,8:00 AM,Bihar,-,-,713163,9621,723570,15,7,2021
